sc_goal_min_dist,goal_spawn_clearance,bfs_clearance,inter_drone_min,spawn_mode,density,pct_all10_ok,avg_drone_ok,clean_drone_successes,total_clean_maps,total_discarded,total_fallbacks,avg_actual_density,avg_obs_count,infeasible,recommended_ceiling,ceiling_reason
7.0,1.5,0.5,0.2,clustered,0.2,96.0,9.6,480,50,0,0,0.20970900000000006,26.98,False,0.25,below_90pct
7.0,1.5,0.5,0.2,clustered,0.25,96.0,9.78,489,50,0,0,0.25708025000000007,35.2,False,0.25,below_90pct
7.0,1.5,0.5,0.2,clustered,0.3,84.0,8.76,438,50,0,0,0.3084025,42.12,False,0.25,below_90pct
7.0,1.5,0.5,0.2,clustered,0.35,78.0,7.98,399,50,0,0,0.3566341250000001,50.6,False,0.25,below_90pct
7.0,1.5,0.5,0.2,scattered,0.1,80.0,9.8,490,50,0,0,0.11109962500000002,12.86,False,NONE,below_90pct
7.0,1.5,0.5,0.2,scattered,0.15,76.0,9.74,487,50,0,0,0.15891262500000003,20.6,False,NONE,below_90pct
7.0,1.5,0.5,0.2,scattered,0.2,68.0,9.38,469,50,0,0,0.20970900000000006,26.98,False,NONE,below_90pct
7.0,1.5,0.5,0.2,scattered,0.25,62.0,9.4,470,50,0,0,0.25708025000000007,35.2,False,NONE,below_90pct
7.0,1.5,0.5,0.2,scattered,0.3,44.0,8.22,411,50,0,0,0.3084025,42.12,False,NONE,below_90pct
7.0,1.5,0.5,0.2,scattered,0.35,22.0,7.26,363,50,0,0,0.3566341250000001,50.6,False,NONE,below_90pct
7.0,1.5,0.5,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11109962500000002,12.86,False,0.25,below_90pct
7.0,1.5,0.5,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.15891262500000003,20.6,False,0.25,below_90pct
7.0,1.5,0.5,0.35,clustered,0.2,96.0,9.6,480,50,0,0,0.20970900000000006,26.98,False,0.25,below_90pct
7.0,1.5,0.5,0.35,clustered,0.25,96.0,9.78,489,50,0,0,0.25708025000000007,35.2,False,0.25,below_90pct
7.0,1.5,0.5,0.35,clustered,0.3,84.0,8.76,438,50,0,0,0.3084025,42.12,False,0.25,below_90pct
7.0,1.5,0.5,0.35,clustered,0.35,78.0,7.98,399,50,0,0,0.3566341250000001,50.6,False,0.25,below_90pct
7.0,1.5,0.5,0.35,scattered,0.1,80.0,9.8,490,50,0,0,0.11109962500000002,12.86,False,NONE,below_90pct
7.0,1.5,0.5,0.35,scattered,0.15,76.0,9.74,487,50,0,0,0.15891262500000003,20.6,False,NONE,below_90pct
7.0,1.5,0.5,0.35,scattered,0.2,66.0,9.36,468,50,0,0,0.20970900000000006,26.98,False,NONE,below_90pct
7.0,1.5,0.5,0.35,scattered,0.25,62.0,9.4,470,50,0,0,0.25708025000000007,35.2,False,NONE,below_90pct
7.0,1.5,0.5,0.35,scattered,0.3,44.0,8.22,411,50,0,0,0.3084025,42.12,False,NONE,below_90pct
7.0,1.5,0.5,0.35,scattered,0.35,24.0,7.28,364,50,0,0,0.3566341250000001,50.6,False,NONE,below_90pct
7.0,1.5,0.5,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11109962500000002,12.86,False,0.25,below_90pct
7.0,1.5,0.5,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.15891262500000003,20.6,False,0.25,below_90pct
7.0,1.5,0.5,0.5,clustered,0.2,96.0,9.6,480,50,0,0,0.20970900000000006,26.98,False,0.25,below_90pct
7.0,1.5,0.5,0.5,clustered,0.25,94.0,9.76,488,50,0,0,0.25708025000000007,35.2,False,0.25,below_90pct
7.0,1.5,0.5,0.5,clustered,0.3,84.0,8.76,438,50,0,0,0.3084025,42.12,False,0.25,below_90pct
7.0,1.5,0.5,0.5,clustered,0.35,74.0,7.94,397,50,0,0,0.3566341250000001,50.6,False,0.25,below_90pct
7.0,1.5,0.5,0.5,scattered,0.1,80.0,9.8,490,50,0,0,0.11109962500000002,12.86,False,NONE,below_90pct
7.0,1.5,0.5,0.5,scattered,0.15,76.0,9.74,487,50,0,0,0.15891262500000003,20.6,False,NONE,below_90pct
7.0,1.5,0.5,0.5,scattered,0.2,66.0,9.36,468,50,0,0,0.20970900000000006,26.98,False,NONE,below_90pct
7.0,1.5,0.5,0.5,scattered,0.25,64.0,9.42,471,50,0,0,0.25708025000000007,35.2,False,NONE,below_90pct
7.0,1.5,0.5,0.5,scattered,0.3,44.0,8.22,411,50,0,0,0.3084025,42.12,False,NONE,below_90pct
7.0,1.5,0.5,0.5,scattered,0.35,24.0,7.28,364,50,0,0,0.3566341250000001,50.6,False,NONE,below_90pct
7.0,2.0,0.4,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.35,all_pass
7.0,2.0,0.4,0.2,clustered,0.15,98.0,9.98,499,50,0,0,0.15859862500000005,19.12,False,0.35,all_pass
7.0,2.0,0.4,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.209533875,26.04,False,0.35,all_pass
7.0,2.0,0.4,0.2,clustered,0.25,98.0,9.8,490,50,0,0,0.25939862500000005,35.14,False,0.35,all_pass
7.0,2.0,0.4,0.2,clustered,0.3,94.0,9.4,470,50,0,0,0.30822250000000007,41.6,False,0.35,all_pass
7.0,2.0,0.4,0.2,clustered,0.35,90.0,9.18,459,50,0,0,0.35678699999999997,55.06,False,0.35,all_pass
7.0,2.0,0.4,0.2,scattered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.2,below_90pct
7.0,2.0,0.4,0.2,scattered,0.15,94.0,9.94,497,50,0,0,0.15859862500000005,19.12,False,0.2,below_90pct
7.0,2.0,0.4,0.2,scattered,0.2,96.0,9.96,498,50,0,0,0.209533875,26.04,False,0.2,below_90pct
7.0,2.0,0.4,0.2,scattered,0.25,88.0,9.72,486,50,0,0,0.25939862500000005,35.14,False,0.2,below_90pct
7.0,2.0,0.4,0.2,scattered,0.3,72.0,9.38,469,50,0,0,0.30822250000000007,41.6,False,0.2,below_90pct
7.0,2.0,0.4,0.2,scattered,0.35,70.0,9.22,461,50,0,0,0.35678699999999997,55.06,False,0.2,below_90pct
7.0,2.0,0.4,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.35,all_pass
7.0,2.0,0.4,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.15859862500000005,19.12,False,0.35,all_pass
7.0,2.0,0.4,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.209533875,26.04,False,0.35,all_pass
7.0,2.0,0.4,0.35,clustered,0.25,98.0,9.8,490,50,0,0,0.25939862500000005,35.14,False,0.35,all_pass
7.0,2.0,0.4,0.35,clustered,0.3,94.0,9.4,470,50,0,0,0.30822250000000007,41.6,False,0.35,all_pass
7.0,2.0,0.4,0.35,clustered,0.35,90.0,9.18,459,50,0,0,0.35678699999999997,55.06,False,0.35,all_pass
7.0,2.0,0.4,0.35,scattered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.2,below_90pct
7.0,2.0,0.4,0.35,scattered,0.15,94.0,9.94,497,50,0,0,0.15859862500000005,19.12,False,0.2,below_90pct
7.0,2.0,0.4,0.35,scattered,0.2,96.0,9.96,498,50,0,0,0.209533875,26.04,False,0.2,below_90pct
7.0,2.0,0.4,0.35,scattered,0.25,88.0,9.72,486,50,0,0,0.25939862500000005,35.14,False,0.2,below_90pct
7.0,2.0,0.4,0.35,scattered,0.3,72.0,9.38,469,50,0,0,0.30822250000000007,41.6,False,0.2,below_90pct
7.0,2.0,0.4,0.35,scattered,0.35,70.0,9.2,460,50,0,0,0.35678699999999997,55.06,False,0.2,below_90pct
7.0,2.0,0.4,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.35,all_pass
7.0,2.0,0.4,0.5,clustered,0.15,98.0,9.98,499,50,0,0,0.15859862500000005,19.12,False,0.35,all_pass
7.0,2.0,0.4,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.209533875,26.04,False,0.35,all_pass
7.0,2.0,0.4,0.5,clustered,0.25,98.0,9.8,490,50,0,0,0.25939862500000005,35.14,False,0.35,all_pass
7.0,2.0,0.4,0.5,clustered,0.3,94.0,9.4,470,50,0,0,0.30822250000000007,41.6,False,0.35,all_pass
7.0,2.0,0.4,0.5,clustered,0.35,90.0,9.18,459,50,0,0,0.35678699999999997,55.06,False,0.35,all_pass
7.0,2.0,0.4,0.5,scattered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.2,below_90pct
7.0,2.0,0.4,0.5,scattered,0.15,94.0,9.94,497,50,0,0,0.15859862500000005,19.12,False,0.2,below_90pct
7.0,2.0,0.4,0.5,scattered,0.2,96.0,9.96,498,50,0,0,0.209533875,26.04,False,0.2,below_90pct
7.0,2.0,0.4,0.5,scattered,0.25,88.0,9.72,486,50,0,0,0.25939862500000005,35.14,False,0.2,below_90pct
7.0,2.0,0.4,0.5,scattered,0.3,72.0,9.36,468,50,0,0,0.30822250000000007,41.6,False,0.2,below_90pct
7.0,2.0,0.4,0.5,scattered,0.35,70.0,9.24,462,50,0,0,0.35678699999999997,55.06,False,0.2,below_90pct
7.0,2.0,0.44999999999999996,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.2,clustered,0.15,98.0,9.98,499,50,0,0,0.15859862500000005,19.12,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.209533875,26.04,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.2,clustered,0.25,98.0,9.8,490,50,0,0,0.25939862500000005,35.14,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.2,clustered,0.3,90.0,9.0,450,50,0,0,0.30822250000000007,41.6,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.2,clustered,0.35,78.0,7.98,399,50,0,0,0.35678699999999997,55.06,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.2,scattered,0.1,96.0,9.96,498,50,0,0,0.11018375000000001,11.98,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.2,scattered,0.15,86.0,9.86,493,50,0,0,0.15859862500000005,19.12,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.2,scattered,0.2,84.0,9.84,492,50,0,0,0.209533875,26.04,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.2,scattered,0.25,76.0,9.6,480,50,0,0,0.25939862500000005,35.14,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.2,scattered,0.3,60.0,8.9,445,50,0,0,0.30822250000000007,41.6,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.2,scattered,0.35,48.0,8.48,424,50,0,0,0.35678699999999997,55.06,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.15859862500000005,19.12,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.209533875,26.04,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.35,clustered,0.25,98.0,9.8,490,50,0,0,0.25939862500000005,35.14,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.35,clustered,0.3,90.0,9.0,450,50,0,0,0.30822250000000007,41.6,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.35,clustered,0.35,78.0,7.98,399,50,0,0,0.35678699999999997,55.06,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.35,scattered,0.1,96.0,9.96,498,50,0,0,0.11018375000000001,11.98,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.35,scattered,0.15,86.0,9.86,493,50,0,0,0.15859862500000005,19.12,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.35,scattered,0.2,84.0,9.84,492,50,0,0,0.209533875,26.04,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.35,scattered,0.25,76.0,9.6,480,50,0,0,0.25939862500000005,35.14,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.35,scattered,0.3,60.0,8.9,445,50,0,0,0.30822250000000007,41.6,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.35,scattered,0.35,48.0,8.46,423,50,0,0,0.35678699999999997,55.06,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.5,clustered,0.15,98.0,9.98,499,50,0,0,0.15859862500000005,19.12,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.209533875,26.04,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.5,clustered,0.25,98.0,9.8,490,50,0,0,0.25939862500000005,35.14,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.5,clustered,0.3,90.0,9.0,450,50,0,0,0.30822250000000007,41.6,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.5,clustered,0.35,78.0,7.98,399,50,0,0,0.35678699999999997,55.06,False,0.3,below_90pct
7.0,2.0,0.44999999999999996,0.5,scattered,0.1,96.0,9.96,498,50,0,0,0.11018375000000001,11.98,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.5,scattered,0.15,86.0,9.86,493,50,0,0,0.15859862500000005,19.12,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.5,scattered,0.2,84.0,9.84,492,50,0,0,0.209533875,26.04,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.5,scattered,0.25,76.0,9.6,480,50,0,0,0.25939862500000005,35.14,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.5,scattered,0.3,60.0,8.88,444,50,0,0,0.30822250000000007,41.6,False,0.1,below_90pct
7.0,2.0,0.44999999999999996,0.5,scattered,0.35,48.0,8.5,425,50,0,0,0.35678699999999997,55.06,False,0.1,below_90pct
7.0,2.0,0.5,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.25,below_90pct
7.0,2.0,0.5,0.2,clustered,0.15,98.0,9.98,499,50,0,0,0.15859862500000005,19.12,False,0.25,below_90pct
7.0,2.0,0.5,0.2,clustered,0.2,98.0,9.98,499,50,0,0,0.209533875,26.04,False,0.25,below_90pct
7.0,2.0,0.5,0.2,clustered,0.25,90.0,9.36,468,50,0,0,0.25939862500000005,35.14,False,0.25,below_90pct
7.0,2.0,0.5,0.2,clustered,0.3,80.0,8.18,409,50,0,0,0.30822250000000007,41.6,False,0.25,below_90pct
7.0,2.0,0.5,0.2,clustered,0.35,70.0,7.36,368,50,0,0,0.35678699999999997,55.06,False,0.25,below_90pct
7.0,2.0,0.5,0.2,scattered,0.1,88.0,9.88,494,50,0,0,0.11018375000000001,11.98,False,NONE,below_90pct
7.0,2.0,0.5,0.2,scattered,0.15,80.0,9.72,486,50,0,0,0.15859862500000005,19.12,False,NONE,below_90pct
7.0,2.0,0.5,0.2,scattered,0.2,62.0,9.58,479,50,0,0,0.209533875,26.04,False,NONE,below_90pct
7.0,2.0,0.5,0.2,scattered,0.25,54.0,9.14,457,50,0,0,0.25939862500000005,35.14,False,NONE,below_90pct
7.0,2.0,0.5,0.2,scattered,0.3,42.0,8.32,416,50,0,0,0.30822250000000007,41.6,False,NONE,below_90pct
7.0,2.0,0.5,0.2,scattered,0.35,28.000000000000004,7.7,385,50,0,0,0.35678699999999997,55.06,False,NONE,below_90pct
7.0,2.0,0.5,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.25,below_90pct
7.0,2.0,0.5,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.15859862500000005,19.12,False,0.25,below_90pct
7.0,2.0,0.5,0.35,clustered,0.2,98.0,9.98,499,50,0,0,0.209533875,26.04,False,0.25,below_90pct
7.0,2.0,0.5,0.35,clustered,0.25,90.0,9.36,468,50,0,0,0.25939862500000005,35.14,False,0.25,below_90pct
7.0,2.0,0.5,0.35,clustered,0.3,80.0,8.18,409,50,0,0,0.30822250000000007,41.6,False,0.25,below_90pct
7.0,2.0,0.5,0.35,clustered,0.35,70.0,7.36,368,50,0,0,0.35678699999999997,55.06,False,0.25,below_90pct
7.0,2.0,0.5,0.35,scattered,0.1,88.0,9.88,494,50,0,0,0.11018375000000001,11.98,False,NONE,below_90pct
7.0,2.0,0.5,0.35,scattered,0.15,78.0,9.7,485,50,0,0,0.15859862500000005,19.12,False,NONE,below_90pct
7.0,2.0,0.5,0.35,scattered,0.2,62.0,9.58,479,50,0,0,0.209533875,26.04,False,NONE,below_90pct
7.0,2.0,0.5,0.35,scattered,0.25,54.0,9.12,456,50,0,0,0.25939862500000005,35.14,False,NONE,below_90pct
7.0,2.0,0.5,0.35,scattered,0.3,42.0,8.32,416,50,0,0,0.30822250000000007,41.6,False,NONE,below_90pct
7.0,2.0,0.5,0.35,scattered,0.35,28.000000000000004,7.68,384,50,0,0,0.35678699999999997,55.06,False,NONE,below_90pct
7.0,2.0,0.5,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11018375000000001,11.98,False,0.2,below_90pct
7.0,2.0,0.5,0.5,clustered,0.15,98.0,9.98,499,50,0,0,0.15859862500000005,19.12,False,0.2,below_90pct
7.0,2.0,0.5,0.5,clustered,0.2,98.0,9.98,499,50,0,0,0.209533875,26.04,False,0.2,below_90pct
7.0,2.0,0.5,0.5,clustered,0.25,88.0,9.34,467,50,0,0,0.25939862500000005,35.14,False,0.2,below_90pct
7.0,2.0,0.5,0.5,clustered,0.3,80.0,8.18,409,50,0,0,0.30822250000000007,41.6,False,0.2,below_90pct
7.0,2.0,0.5,0.5,clustered,0.35,70.0,7.36,368,50,0,0,0.35678699999999997,55.06,False,0.2,below_90pct
7.0,2.0,0.5,0.5,scattered,0.1,88.0,9.88,494,50,0,0,0.11018375000000001,11.98,False,NONE,below_90pct
7.0,2.0,0.5,0.5,scattered,0.15,78.0,9.7,485,50,0,0,0.15859862500000005,19.12,False,NONE,below_90pct
7.0,2.0,0.5,0.5,scattered,0.2,62.0,9.58,479,50,0,0,0.209533875,26.04,False,NONE,below_90pct
7.0,2.0,0.5,0.5,scattered,0.25,54.0,9.14,457,50,0,0,0.25939862500000005,35.14,False,NONE,below_90pct
7.0,2.0,0.5,0.5,scattered,0.3,42.0,8.32,416,50,0,0,0.30822250000000007,41.6,False,NONE,below_90pct
7.0,2.0,0.5,0.5,scattered,0.35,28.000000000000004,7.74,387,50,0,0,0.35678699999999997,55.06,False,NONE,below_90pct
8.0,1.0,0.4,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.3,below_90pct
8.0,1.0,0.4,0.2,clustered,0.15,98.0,9.98,499,50,0,0,0.15860337500000005,19.0,False,0.3,below_90pct
8.0,1.0,0.4,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.20980100000000002,26.22,False,0.3,below_90pct
8.0,1.0,0.4,0.2,clustered,0.25,96.0,9.6,480,50,0,0,0.2587777500000001,34.76,False,0.3,below_90pct
8.0,1.0,0.4,0.2,clustered,0.3,94.0,9.4,470,50,0,0,0.3077946250000001,42.98,False,0.3,below_90pct
8.0,1.0,0.4,0.2,clustered,0.35,88.0,8.98,449,50,0,0,0.35657075,54.2,False,0.3,below_90pct
8.0,1.0,0.4,0.2,scattered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.25,below_90pct
8.0,1.0,0.4,0.2,scattered,0.15,94.0,9.94,497,50,0,0,0.15860337500000005,19.0,False,0.25,below_90pct
8.0,1.0,0.4,0.2,scattered,0.2,96.0,9.96,498,50,0,0,0.20980100000000002,26.22,False,0.25,below_90pct
8.0,1.0,0.4,0.2,scattered,0.25,90.0,9.68,484,50,0,0,0.2587777500000001,34.76,False,0.25,below_90pct
8.0,1.0,0.4,0.2,scattered,0.3,72.0,9.3,465,50,0,0,0.3077946250000001,42.98,False,0.25,below_90pct
8.0,1.0,0.4,0.2,scattered,0.35,70.0,9.2,460,50,0,0,0.35657075,54.2,False,0.25,below_90pct
8.0,1.0,0.4,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.3,below_90pct
8.0,1.0,0.4,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.15860337500000005,19.0,False,0.3,below_90pct
8.0,1.0,0.4,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.20980100000000002,26.22,False,0.3,below_90pct
8.0,1.0,0.4,0.35,clustered,0.25,96.0,9.6,480,50,0,0,0.2587777500000001,34.76,False,0.3,below_90pct
8.0,1.0,0.4,0.35,clustered,0.3,94.0,9.4,470,50,0,0,0.3077946250000001,42.98,False,0.3,below_90pct
8.0,1.0,0.4,0.35,clustered,0.35,88.0,8.98,449,50,0,0,0.35657075,54.2,False,0.3,below_90pct
8.0,1.0,0.4,0.35,scattered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.25,below_90pct
8.0,1.0,0.4,0.35,scattered,0.15,94.0,9.94,497,50,0,0,0.15860337500000005,19.0,False,0.25,below_90pct
8.0,1.0,0.4,0.35,scattered,0.2,96.0,9.96,498,50,0,0,0.20980100000000002,26.22,False,0.25,below_90pct
8.0,1.0,0.4,0.35,scattered,0.25,90.0,9.68,484,50,0,0,0.2587777500000001,34.76,False,0.25,below_90pct
8.0,1.0,0.4,0.35,scattered,0.3,72.0,9.3,465,50,0,0,0.3077946250000001,42.98,False,0.25,below_90pct
8.0,1.0,0.4,0.35,scattered,0.35,70.0,9.18,459,50,0,0,0.35657075,54.2,False,0.25,below_90pct
8.0,1.0,0.4,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.3,below_90pct
8.0,1.0,0.4,0.5,clustered,0.15,98.0,9.98,499,50,0,0,0.15860337500000005,19.0,False,0.3,below_90pct
8.0,1.0,0.4,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.20980100000000002,26.22,False,0.3,below_90pct
8.0,1.0,0.4,0.5,clustered,0.25,96.0,9.6,480,50,0,0,0.2587777500000001,34.76,False,0.3,below_90pct
8.0,1.0,0.4,0.5,clustered,0.3,94.0,9.4,470,50,0,0,0.3077946250000001,42.98,False,0.3,below_90pct
8.0,1.0,0.4,0.5,clustered,0.35,88.0,8.98,449,50,0,0,0.35657075,54.2,False,0.3,below_90pct
8.0,1.0,0.4,0.5,scattered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.25,below_90pct
8.0,1.0,0.4,0.5,scattered,0.15,94.0,9.94,497,50,0,0,0.15860337500000005,19.0,False,0.25,below_90pct
8.0,1.0,0.4,0.5,scattered,0.2,96.0,9.96,498,50,0,0,0.20980100000000002,26.22,False,0.25,below_90pct
8.0,1.0,0.4,0.5,scattered,0.25,90.0,9.68,484,50,0,0,0.2587777500000001,34.76,False,0.25,below_90pct
8.0,1.0,0.4,0.5,scattered,0.3,72.0,9.28,464,50,0,0,0.3077946250000001,42.98,False,0.25,below_90pct
8.0,1.0,0.4,0.5,scattered,0.35,70.0,9.22,461,50,0,0,0.35657075,54.2,False,0.25,below_90pct
8.0,1.0,0.44999999999999996,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.2,clustered,0.15,98.0,9.98,499,50,0,0,0.15860337500000005,19.0,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.20980100000000002,26.22,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.2,clustered,0.25,96.0,9.6,480,50,0,0,0.2587777500000001,34.76,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.2,clustered,0.3,90.0,9.0,450,50,0,0,0.3077946250000001,42.98,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.2,clustered,0.35,74.0,7.58,379,50,0,0,0.35657075,54.2,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.2,scattered,0.1,94.0,9.94,497,50,0,0,0.11044737500000004,12.52,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.2,scattered,0.15,86.0,9.86,493,50,0,0,0.15860337500000005,19.0,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.2,scattered,0.2,82.0,9.82,491,50,0,0,0.20980100000000002,26.22,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.2,scattered,0.25,76.0,9.54,477,50,0,0,0.2587777500000001,34.76,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.2,scattered,0.3,57.99999999999999,8.78,439,50,0,0,0.3077946250000001,42.98,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.2,scattered,0.35,46.0,8.38,419,50,0,0,0.35657075,54.2,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.15860337500000005,19.0,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.20980100000000002,26.22,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.35,clustered,0.25,96.0,9.6,480,50,0,0,0.2587777500000001,34.76,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.35,clustered,0.3,90.0,9.0,450,50,0,0,0.3077946250000001,42.98,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.35,clustered,0.35,74.0,7.58,379,50,0,0,0.35657075,54.2,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.35,scattered,0.1,94.0,9.94,497,50,0,0,0.11044737500000004,12.52,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.35,scattered,0.15,86.0,9.86,493,50,0,0,0.15860337500000005,19.0,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.35,scattered,0.2,82.0,9.82,491,50,0,0,0.20980100000000002,26.22,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.35,scattered,0.25,76.0,9.54,477,50,0,0,0.2587777500000001,34.76,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.35,scattered,0.3,57.99999999999999,8.78,439,50,0,0,0.3077946250000001,42.98,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.35,scattered,0.35,46.0,8.36,418,50,0,0,0.35657075,54.2,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.5,clustered,0.15,98.0,9.98,499,50,0,0,0.15860337500000005,19.0,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.20980100000000002,26.22,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.5,clustered,0.25,96.0,9.6,480,50,0,0,0.2587777500000001,34.76,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.5,clustered,0.3,90.0,9.0,450,50,0,0,0.3077946250000001,42.98,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.5,clustered,0.35,74.0,7.58,379,50,0,0,0.35657075,54.2,False,0.3,below_90pct
8.0,1.0,0.44999999999999996,0.5,scattered,0.1,94.0,9.94,497,50,0,0,0.11044737500000004,12.52,False,0.1,below_90pct
